Timestamp,Asset_ID,Origin_Latitude,Origin_Longitude,Destination_Latitude,Destination_Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Logistics_Delay,Weather_Condition,Road_Type,Fuel_Cost,Departure_Time,Estimated_Arrival_Time,Actual_Arrival_Time,Year,Month,First_Day_of_Month,First_Day_Weekday,Day_of_Month,WeekNumber,Week_Label
2024-07-21 09:43:00,Truck_1,37.0312478,126.955613,35.2001808,126.8073075,449,Delivered,24.94570788,51.85465892,Moderate,24.18035131,234,8,No Delay,91.7,0,Clear,Highway,1.351695856,2024-07-21 09:43:00,2024-07-21 18:08:04.926471600,2024-07-21 18:08:04.926471600,2024,7,2024-07-01 16:37:00,0,21,3,7월 3주
2024-07-22 00:56:00,Truck_4,37.0312478,126.955613,36.7489946,126.5162579,425,Delivered,24.5414407,46.44737911,Smooth,8.537873836,452,10,No Delay,91.4,0,Partly Cloudy,Rural,2.317922928,2024-07-22 00:56:00,2024-07-22 03:47:13.634580960,2024-07-22 03:47:13.634580960,2024,7,2024-07-01 16:37:00,0,22,4,7월 4주
2024-07-22 11:45:00,Truck_9,37.0312478,126.955613,36.7203197,127.4453782,465,Delivered,23.70133252,50.6469305,Moderate,24.96573457,305,10,No Delay,96.9,0,Clear,Urban,2.171406979,2024-07-22 11:45:00,2024-07-22 20:14:47.664445200,2024-07-22 20:14:47.664445200,2024,7,2024-07-01 16:37:00,0,22,4,7월 4주
2024-07-22 16:30:00,Truck_6,37.0312478,126.955613,35.6494541,128.4266993,264,Delivered,26.89714311,64.79653223,Moderate,26.96446124,188,1,No Delay,79.2,0,Partly Cloudy,Rural,2.003226651,2024-07-22 16:30:00,2024-07-23 01:11:47.206046400,2024-07-23 01:11:47.206046400,2024,7,2024-07-01 16:37:00,0,22,4,7월 4주
2024-07-23 15:08:00,Truck_5,37.0312478,126.955613,35.2001808,126.8073075,442,Delivered,21.84354763,67.24685466,Moderate,6.327820083,492,5,No Delay,86.4,0,Partly Cloudy,Rural,1.264366419,2024-07-23 15:08:00,2024-07-23 19:45:58.015229880,2024-07-23 19:45:58.015229880,2024,7,2024-07-01 16:37:00,0,23,4,7월 4주
2024-07-23 23:11:00,Truck_10,37.0312478,126.955613,37.0907725,126.9191283,318,Delivered,15.65608608,59.09122845,Smooth,2.941735457,331,9,No Delay,97.3,0,Clear,Rural,1.877146832,2024-07-23 23:11:00,2024-07-24 04:28:39.024764520,2024-07-24 04:28:39.024764520,2024,7,2024-07-01 16:37:00,0,23,4,7월 4주
2024-07-23 23:58:00,Truck_5,37.0312478,126.955613,35.5408333,129.381896,158,Delayed,29.45248861,50.35251237,Accident,118.3921666,308,7,Extreme Temperature,64.6,1,Rainy,Rural,2.328663999,2024-07-23 23:58:00,2024-07-24 14:48:21.179976000,2024-07-24 16:48:21.179976000,2024,7,2024-07-01 16:37:00,0,23,4,7월 4주
2024-07-24 01:20:00,Truck_8,37.0312478,126.955613,35.5408333,129.381896,490,Delivered,15.28674142,42.55310458,Smooth,22.1683754,463,6,No Delay,81.1,0,Partly Cloudy,Rural,1.936473615,2024-07-24 01:20:00,2024-07-24 08:33:00.615144000,2024-07-24 08:33:00.615144000,2024,7,2024-07-01 16:37:00,0,24,4,7월 4주
2024-07-24 04:09:00,Truck_3,37.0312478,126.955613,36.906734,127.4805695,132,Delivered,15.43754645,46.63716089,Moderate,11.2860424,481,5,No Delay,65.2,0,Clear,Rural,2.01883412,2024-07-24 04:09:00,2024-07-24 10:16:42.975264000,2024-07-24 10:16:42.975264000,2024,7,2024-07-01 16:37:00,0,24,4,7월 4주
2024-07-24 06:30:00,Truck_6,37.0312478,126.955613,36.9103285,127.5534331,208,Delivered,15.02210733,48.15995816,Smooth,12.52917018,437,6,No Delay,64.6,0,Partly Cloudy,Urban,1.724373597,2024-07-24 06:30:00,2024-07-24 11:45:10.501264800,2024-07-24 11:45:10.501264800,2024,7,2024-07-01 16:37:00,0,24,4,7월 4주
2024-07-25 17:59:00,Truck_8,37.0312478,126.955613,35.2051378,128.6846279,471,Delivered,20.36697398,59.99389143,Smooth,0.591772394,369,6,No Delay,94.7,0,Clear,Highway,1.280291102,2024-07-25 17:59:00,2024-07-25 22:02:33.038061840,2024-07-25 22:02:33.038061840,2024,7,2024-07-01 16:37:00,0,25,4,7월 4주
2024-07-26 08:02:00,Truck_7,37.0312478,126.955613,36.906734,127.4805695,159,Delivered,26.07896187,40.74914986,Smooth,5.95951958,213,5,No Delay,82.2,0,Clear,Rural,2.090507913,2024-07-26 08:02:00,2024-07-26 13:37:45.427048800,2024-07-26 13:37:45.427048800,2024,7,2024-07-01 16:37:00,0,26,4,7월 4주
2024-07-26 10:09:00,Truck_9,37.0312478,126.955613,36.906734,127.4805695,355,Delayed,27.32455347,51.0534676,Congested,91.95611616,226,9,Extreme Temperature,62.8,1,Snowy,Urban,2.48503763,2024-07-26 10:09:00,2024-07-26 22:20:44.201817600,2024-07-27 00:20:44.201817600,2024,7,2024-07-01 16:37:00,0,26,4,7월 4주
2024-07-26 19:10:00,Truck_5,37.0312478,126.955613,35.2051378,128.6846279,378,Delayed,22.79078789,58.30022251,Congested,33.88532618,367,4,High Humidity,74.4,1,Foggy,Urban,1.339389112,2024-07-26 19:10:00,2024-07-27 01:33:18.717424800,2024-07-27 04:33:18.717424800,2024,7,2024-07-01 16:37:00,0,26,4,7월 4주
2024-07-26 20:19:00,Truck_9,37.0312478,126.955613,36.7203197,127.4453782,214,Delayed,15.08258699,69.04197436,Accident,75.76746886,187,10,High Humidity,97.4,1,Rainy,Urban,1.589295041,2024-07-26 20:19:00,2024-07-27 08:53:36.288789600,2024-07-27 10:53:36.288789600,2024,7,2024-07-01 16:37:00,0,26,4,7월 4주
2024-07-27 09:16:00,Truck_9,37.0312478,126.955613,36.9103285,127.5534331,249,Delivered,16.87231221,54.65486898,Smooth,14.91607211,482,7,No Delay,66.8,0,Clear,Urban,2.067055415,2024-07-27 09:16:00,2024-07-27 14:45:29.785959600,2024-07-27 14:45:29.785959600,2024,7,2024-07-01 16:37:00,0,27,4,7월 4주
2024-07-27 10:13:00,Truck_1,37.0312478,126.955613,35.2001808,126.8073075,108,Delivered,20.8198014,40.43144338,Moderate,1.936076515,324,2,No Delay,77.9,0,Partly Cloudy,Rural,1.338145676,2024-07-27 10:13:00,2024-07-27 15:24:36.987545400,2024-07-27 15:24:36.987545400,2024,7,2024-07-01 16:37:00,0,27,4,7월 4주
2024-07-27 15:50:00,Truck_2,37.0312478,126.955613,37.4378313,126.8880536,225,Delayed,15.40751132,62.09605685,Congested,88.88069802,282,6,High Humidity,99.6,1,Foggy,Urban,1.361999582,2024-07-27 15:50:00,2024-07-28 03:43:17.051287200,2024-07-28 06:43:17.051287200,2024,7,2024-07-01 16:37:00,0,27,4,7월 4주
2024-07-28 07:33:00,Truck_10,37.0312478,126.955613,36.8539871,126.4523354,326,Delivered,25.77496763,41.58295774,Moderate,27.1320431,492,9,No Delay,72.5,0,Partly Cloudy,Rural,2.098437631,2024-07-28 07:33:00,2024-07-28 15:15:47.535516000,2024-07-28 15:15:47.535516000,2024,7,2024-07-01 16:37:00,0,28,4,7월 4주
2024-07-28 18:36:00,Truck_10,37.0312478,126.955613,35.2051378,128.6846279,164,Delayed,26.51351443,40.91391059,Accident,45.22123764,188,7,Extreme Temperature,60.1,1,Rainy,Urban,1.855086933,2024-07-28 18:36:00,2024-07-29 01:07:19.645550400,2024-07-29 03:07:19.645550400,2024,7,2024-07-01 16:37:00,0,28,4,7월 4주
2024-07-28 22:29:00,Truck_5,37.0312478,126.955613,37.4378313,126.8880536,270,Delivered,18.89857469,49.4163423,Smooth,28.41120834,107,10,No Delay,90.8,0,Partly Cloudy,Rural,2.448283494,2024-07-28 22:29:00,2024-07-29 04:19:28.035002400,2024-07-29 04:19:28.035002400,2024,7,2024-07-01 16:37:00,0,28,4,7월 4주
2024-07-29 00:56:00,Truck_5,37.0312478,126.955613,36.906734,127.4805695,167,Delivered,24.11628183,56.53479886,Smooth,28.57926392,246,9,No Delay,63.8,0,Clear,Urban,1.452802575,2024-07-29 00:56:00,2024-07-29 07:47:28.535011200,2024-07-29 07:47:28.535011200,2024,7,2024-07-01 16:37:00,0,29,5,7월 5주
2024-07-29 00:17:00,Truck_8,37.0312478,126.955613,36.0907733,128.365587,386,Delivered,21.06434621,40.57466457,Smooth,9.290458749,193,10,No Delay,72.0,0,Clear,Urban,1.336785422,2024-07-29 00:17:00,2024-07-29 04:12:44.565149640,2024-07-29 04:12:44.565149640,2024,7,2024-07-01 16:37:00,0,29,5,7월 5주
2024-07-29 16:54:00,Truck_8,37.0312478,126.955613,37.4378313,126.8880536,106,Delivered,17.95388557,53.91945095,Moderate,28.83062807,120,4,No Delay,95.7,0,Clear,Urban,2.336419598,2024-07-29 16:54:00,2024-07-29 22:46:59.026105200,2024-07-29 22:46:59.026105200,2024,7,2024-07-01 16:37:00,0,29,5,7월 5주
2024-07-29 18:42:00,Truck_10,37.0312478,126.955613,36.7489946,126.5162579,190,Delivered,26.83398708,60.18293843,Smooth,19.85079905,355,3,No Delay,99.2,0,Partly Cloudy,Highway,2.063750923,2024-07-29 18:42:00,2024-07-29 23:41:06.287658000,2024-07-29 23:41:06.287658000,2024,7,2024-07-01 16:37:00,0,29,5,7월 5주
2024-07-30 10:23:00,Truck_5,37.0312478,126.955613,35.6494541,128.4266993,226,Delivered,24.66223832,53.98898239,Smooth,16.8903883,138,8,No Delay,75.5,0,Partly Cloudy,Urban,2.107839363,2024-07-30 10:23:00,2024-07-30 15:04:20.539788000,2024-07-30 15:04:20.539788000,2024,7,2024-07-01 16:37:00,0,30,5,7월 5주
2024-07-31 02:07:00,Truck_6,37.0312478,126.955613,36.906734,127.4805695,444,Delivered,22.57193397,53.50175918,Smooth,18.16030884,125,5,No Delay,63.3,0,Partly Cloudy,Highway,1.729199813,2024-07-31 02:07:00,2024-07-31 06:55:57.711182400,2024-07-31 06:55:57.711182400,2024,7,2024-07-01 16:37:00,0,31,5,7월 5주
2024-07-31 03:43:00,Truck_10,37.0312478,126.955613,36.7489946,126.5162579,201,Delivered,22.83864899,48.20921254,Moderate,22.9211047,367,2,No Delay,88.3,0,Clear,Highway,1.610219517,2024-07-31 03:43:00,2024-07-31 10:00:31.597692000,2024-07-31 10:00:31.597692000,2024,7,2024-07-01 16:37:00,0,31,5,7월 5주
2024-07-31 14:59:00,Truck_10,37.0312478,126.955613,37.4378313,126.8880536,184,Delivered,22.50936402,53.78752172,Smooth,2.592738973,159,7,No Delay,60.2,0,Partly Cloudy,Urban,2.355378229,2024-07-31 14:59:00,2024-07-31 17:14:33.386030280,2024-07-31 17:14:33.386030280,2024,7,2024-07-01 16:37:00,0,31,5,7월 5주
2024-07-31 17:11:00,Truck_2,37.0312478,126.955613,36.906734,127.4805695,350,Delayed,27.95321284,41.55968056,Congested,74.16249113,188,10,Extreme Temperature,98.6,1,Snowy,Highway,2.304303759,2024-07-31 17:11:00,2024-08-01 05:35:58.496806800,2024-08-01 06:35:58.496806800,2024,7,2024-07-01 16:37:00,0,31,5,7월 5주
2024-07-31 19:53:00,Truck_10,37.0312478,126.955613,36.8895433,126.6455811,126,Delivered,18.70235804,51.2364473,Smooth,11.70048182,291,7,No Delay,92.3,0,Partly Cloudy,Highway,1.800651146,2024-07-31 19:53:00,2024-08-01 00:03:12.173455200,2024-08-01 00:03:12.173455200,2024,7,2024-07-01 16:37:00,0,31,5,7월 5주
2024-07-31 22:16:00,Truck_4,37.0312478,126.955613,36.8539871,126.4523354,298,Delivered,15.77934866,59.4551446,Moderate,0.96969796,393,4,No Delay,74.6,0,Partly Cloudy,Rural,1.809777668,2024-07-31 22:16:00,2024-08-01 02:21:49.091265600,2024-08-01 02:21:49.091265600,2024,7,2024-07-01 16:37:00,0,31,5,7월 5주
2024-07-31 22:57:00,Truck_7,37.0312478,126.955613,36.0907733,128.365587,108,Delivered,24.53932061,66.53760665,Moderate,24.30053334,122,7,No Delay,64.6,0,Partly Cloudy,Urban,1.913413817,2024-07-31 22:57:00,2024-08-01 06:22:48.192002400,2024-08-01 06:22:48.192002400,2024,7,2024-07-01 16:37:00,0,31,5,7월 5주
2024-08-01 09:16:00,Truck_8,37.0312478,126.955613,36.8539871,126.4523354,434,Delivered,19.11107384,41.51867417,Moderate,3.407619521,166,1,No Delay,94.6,0,Partly Cloudy,Highway,1.453966649,2024-08-01 09:16:00,2024-08-01 13:36:26.743027560,2024-08-01 13:36:26.743027560,2024,8,2024-08-01 09:16:00,3,1,1,8월 1주
2024-08-01 21:42:00,Truck_7,37.0312478,126.955613,35.2051378,128.6846279,481,Delivered,17.13891216,49.75871855,Moderate,14.28176309,157,1,No Delay,65.2,0,Clear,Urban,1.789247699,2024-08-01 21:42:00,2024-08-02 04:07:41.434712400,2024-08-02 04:07:41.434712400,2024,8,2024-08-01 09:16:00,3,1,1,8월 1주
2024-08-02 00:10:00,Truck_2,37.0312478,126.955613,36.9103285,127.5534331,130,Delivered,22.27044431,54.49119093,Smooth,24.80421338,367,1,No Delay,81.7,0,Partly Cloudy,Urban,2.282944543,2024-08-02 00:10:00,2024-08-02 07:38:49.516816800,2024-08-02 07:38:49.516816800,2024,8,2024-08-01 09:16:00,3,2,1,8월 1주
2024-08-02 02:01:00,Truck_1,37.0312478,126.955613,37.0907725,126.9191283,269,Delivered,21.50726129,46.54622604,Moderate,24.50873062,247,2,No Delay,60.9,0,Partly Cloudy,Urban,2.286202292,2024-08-02 02:01:00,2024-08-02 07:28:03.143023200,2024-08-02 07:28:03.143023200,2024,8,2024-08-01 09:16:00,3,2,1,8월 1주
2024-08-02 06:58:00,Truck_8,37.0312478,126.955613,36.0907733,128.365587,133,Delivered,15.8195163,54.52061718,Smooth,24.96284208,342,6,No Delay,99.9,0,Clear,Urban,1.920160935,2024-08-02 06:58:00,2024-08-02 11:27:46.623148800,2024-08-02 11:27:46.623148800,2024,8,2024-08-01 09:16:00,3,2,1,8월 1주
2024-08-03 13:26:00,Truck_5,37.0312478,126.955613,36.7203197,127.4453782,403,Delivered,23.1997233,43.07703888,Moderate,29.26351572,461,4,No Delay,77.1,0,Clear,Urban,2.346568222,2024-08-03 13:26:00,2024-08-03 22:21:34.865659200,2024-08-03 22:21:34.865659200,2024,8,2024-08-01 09:16:00,3,3,1,8월 1주
2024-08-03 20:36:00,Truck_6,37.0312478,126.955613,36.906734,127.4805695,239,Delivered,19.55913768,49.75633589,Smooth,11.55152038,469,3,No Delay,63.9,0,Partly Cloudy,Highway,1.971743161,2024-08-03 20:36:00,2024-08-03 23:45:18.547336800,2024-08-03 23:45:18.547336800,2024,8,2024-08-01 09:16:00,3,3,1,8월 1주
2024-08-04 03:11:00,Truck_8,37.0312478,126.955613,35.5408333,129.381896,486,Delivered,15.28991446,56.97344665,Moderate,4.136848272,136,9,No Delay,85.4,0,Clear,Highway,1.738764261,2024-08-04 03:11:00,2024-08-04 09:35:49.265377920,2024-08-04 09:35:49.265377920,2024,8,2024-08-01 09:16:00,3,4,1,8월 1주
2024-08-05 16:44:00,Truck_6,37.0312478,126.955613,35.6494541,128.4266993,498,Delayed,22.66913193,59.7713623,Accident,69.47502923,381,7,High Humidity,67.2,1,Foggy,Rural,1.323823614,2024-08-05 16:44:00,2024-08-06 04:40:51.010522800,2024-08-06 06:40:51.010522800,2024,8,2024-08-01 09:16:00,3,5,2,8월 2주
2024-08-05 18:45:00,Truck_9,37.0312478,126.955613,36.8895433,126.6455811,188,Delivered,24.18860203,67.23515542,Moderate,10.06014715,372,6,No Delay,98.0,0,Clear,Urban,1.99011197,2024-08-05 18:45:00,2024-08-06 01:45:21.652974000,2024-08-06 01:45:21.652974000,2024,8,2024-08-01 09:16:00,3,5,2,8월 2주
2024-08-05 22:26:00,Truck_8,37.0312478,126.955613,36.7203197,127.4453782,309,Delivered,29.65200493,56.60113569,Smooth,12.70160247,177,5,No Delay,69.2,0,Partly Cloudy,Highway,1.450050272,2024-08-05 22:26:00,2024-08-06 01:42:12.576889200,2024-08-06 01:42:12.576889200,2024,8,2024-08-01 09:16:00,3,5,2,8월 2주
2024-08-06 04:29:00,Truck_2,37.0312478,126.955613,35.2001808,126.8073075,247,Delivered,17.11067292,59.13064741,Smooth,2.737549774,466,2,No Delay,78.0,0,Clear,Highway,1.784056911,2024-08-06 04:29:00,2024-08-06 08:45:25.517918640,2024-08-06 08:45:25.517918640,2024,8,2024-08-01 09:16:00,3,6,2,8월 2주
2024-08-06 11:35:00,Truck_10,37.0312478,126.955613,36.0907733,128.365587,427,Delayed,27.55561688,45.56940115,Accident,74.26810397,341,3,Extreme Temperature,85.7,1,Foggy,Highway,1.85004409,2024-08-06 11:35:00,2024-08-07 00:00:36.517429200,2024-08-07 01:00:36.517429200,2024,8,2024-08-01 09:16:00,3,6,2,8월 2주
2024-08-06 13:23:00,Truck_6,37.0312478,126.955613,35.953584,127.001331,264,Delivered,29.67788203,57.49757177,Smooth,18.82668072,314,8,No Delay,65.9,0,Clear,Highway,1.889551486,2024-08-06 13:23:00,2024-08-06 18:15:57.605059200,2024-08-06 18:15:57.605059200,2024,8,2024-08-01 09:16:00,3,6,2,8월 2주
2024-08-06 22:02:00,Truck_10,37.0312478,126.955613,36.8895433,126.6455811,377,Delivered,28.49750019,52.13582157,Moderate,6.910284963,306,8,No Delay,87.9,0,Partly Cloudy,Urban,2.074681197,2024-08-06 22:02:00,2024-08-07 01:43:27.702586680,2024-08-07 01:43:27.702586680,2024,8,2024-08-01 09:16:00,3,6,2,8월 2주
2024-08-07 05:17:00,Truck_1,37.0312478,126.955613,36.7489946,126.5162579,322,Delivered,26.22967851,45.55811066,Moderate,3.233767421,190,4,No Delay,86.8,0,Partly Cloudy,Urban,1.350287294,2024-08-07 05:17:00,2024-08-07 11:36:24.156271560,2024-08-07 11:36:24.156271560,2024,8,2024-08-01 09:16:00,3,7,2,8월 2주
2024-08-07 08:25:00,Truck_10,37.0312478,126.955613,35.6494541,128.4266993,269,Delivered,16.5821055,52.24455073,Moderate,16.53424009,307,3,No Delay,68.1,0,Clear,Rural,1.333598715,2024-08-07 08:25:00,2024-08-07 16:04:12.326432400,2024-08-07 16:04:12.326432400,2024,8,2024-08-01 09:16:00,3,7,2,8월 2주
2024-08-07 09:39:00,Truck_8,37.0312478,126.955613,36.7203197,127.4453782,488,Delivered,29.86991852,59.85740898,Smooth,25.0233475,104,1,No Delay,67.1,0,Clear,Urban,1.545940343,2024-08-07 09:39:00,2024-08-07 15:09:08.405100000,2024-08-07 15:09:08.405100000,2024,8,2024-08-01 09:16:00,3,7,2,8월 2주
2024-08-08 13:11:00,Truck_5,37.0312478,126.955613,36.0907733,128.365587,273,Delayed,17.12957985,68.08841864,Congested,57.99330005,265,8,High Humidity,77.0,1,Rainy,Rural,1.744607991,2024-08-08 13:11:00,2024-08-08 22:58:57.588018000,2024-08-08 23:58:57.588018000,2024,8,2024-08-01 09:16:00,3,8,2,8월 2주
2024-08-09 01:16:00,Truck_3,37.0312478,126.955613,35.6494541,128.4266993,330,Delivered,21.72478583,69.260294,Moderate,21.92052292,425,1,No Delay,89.8,0,Partly Cloudy,Highway,2.355370472,2024-08-09 01:16:00,2024-08-09 08:27:31.388251200,2024-08-09 08:27:31.388251200,2024,8,2024-08-01 09:16:00,3,9,2,8월 2주
2024-08-09 03:00:00,Truck_2,37.0312478,126.955613,36.7203197,127.4453782,451,Delivered,21.3305139,48.15838118,Moderate,26.39431307,421,6,No Delay,68.8,0,Clear,Highway,2.414746282,2024-08-09 03:00:00,2024-08-09 10:38:21.952705200,2024-08-09 10:38:21.952705200,2024,8,2024-08-01 09:16:00,3,9,2,8월 2주
2024-08-09 14:23:00,Truck_3,37.0312478,126.955613,36.7489946,126.5162579,209,Delayed,25.84221455,61.13663284,Accident,33.41783708,357,10,Extreme Temperature,92.9,1,Snowy,Urban,2.406418508,2024-08-09 14:23:00,2024-08-09 22:43:30.421348800,2024-08-10 01:43:30.421348800,2024,8,2024-08-01 09:16:00,3,9,2,8월 2주
2024-08-09 16:48:00,Truck_5,37.0312478,126.955613,36.7203197,127.4453782,106,Delayed,15.37790121,67.12729874,Accident,79.83100502,410,9,High Humidity,62.3,1,Foggy,Urban,1.292443921,2024-08-09 16:48:00,2024-08-10 05:46:59.161807200,2024-08-10 06:46:59.161807200,2024,8,2024-08-01 09:16:00,3,9,2,8월 2주
2024-08-09 21:54:00,Truck_5,37.0312478,126.955613,36.0025594,129.4174365,359,Delivered,25.32411354,52.33574554,Moderate,21.09281711,486,10,No Delay,64.0,0,Clear,Urban,2.414902319,2024-08-09 21:54:00,2024-08-10 06:00:33.414159600,2024-08-10 06:00:33.414159600,2024,8,2024-08-01 09:16:00,3,9,2,8월 2주
2024-08-09 21:10:00,Truck_1,37.0312478,126.955613,36.0025594,129.4174365,238,Delivered,17.20444064,52.33592467,Moderate,29.35333176,160,1,No Delay,76.8,0,Partly Cloudy,Highway,2.394371496,2024-08-09 21:10:00,2024-08-10 03:06:07.199433600,2024-08-10 03:06:07.199433600,2024,8,2024-08-01 09:16:00,3,9,2,8월 2주
2024-08-10 00:04:00,Truck_8,37.0312478,126.955613,36.9103285,127.5534331,299,Delayed,29.34070715,40.90078016,Accident,108.4945037,315,6,Extreme Temperature,88.3,1,Snowy,Rural,2.083963223,2024-08-10 00:04:00,2024-08-10 13:54:58.021332000,2024-08-10 14:54:58.021332000,2024,8,2024-08-01 09:16:00,3,10,2,8월 2주
2024-08-10 08:40:00,Truck_2,37.0312478,126.955613,35.5408333,129.381896,261,Delivered,21.55493828,40.97330338,Smooth,0.764180752,496,2,No Delay,71.3,0,Clear,Highway,2.499308262,2024-08-10 08:40:00,2024-08-10 13:44:35.105070720,2024-08-10 13:44:35.105070720,2024,8,2024-08-01 09:16:00,3,10,2,8월 2주
2024-08-11 02:18:00,Truck_9,37.0312478,126.955613,35.2051378,128.6846279,368,Delivered,24.44336545,44.2367063,Smooth,19.84081181,382,5,No Delay,82.8,0,Partly Cloudy,Highway,1.573314195,2024-08-11 02:18:00,2024-08-11 07:17:02.692251600,2024-08-11 07:17:02.692251600,2024,8,2024-08-01 09:16:00,3,11,2,8월 2주
2024-08-11 04:43:00,Truck_9,37.0312478,126.955613,36.7489946,126.5162579,145,Delayed,22.98631023,58.63877347,Accident,66.61403827,430,5,High Humidity,86.7,1,Rainy,Rural,1.292028867,2024-08-11 04:43:00,2024-08-11 14:22:41.053777200,2024-08-11 17:22:41.053777200,2024,8,2024-08-01 09:16:00,3,11,2,8월 2주
2024-08-11 10:28:00,Truck_10,37.0312478,126.955613,37.4378313,126.8880536,232,Delivered,16.06511497,57.36420264,Smooth,16.75867011,332,4,No Delay,78.6,0,Clear,Highway,2.127818136,2024-08-11 10:28:00,2024-08-11 16:08:33.121239600,2024-08-11 16:08:33.121239600,2024,8,2024-08-01 09:16:00,3,11,2,8월 2주
2024-08-11 15:40:00,Truck_9,37.0312478,126.955613,35.2051378,128.6846279,207,Delivered,24.51873626,43.05679303,Moderate,26.86958759,484,7,No Delay,72.6,0,Partly Cloudy,Urban,1.494160534,2024-08-11 15:40:00,2024-08-11 21:21:13.051532400,2024-08-11 21:21:13.051532400,2024,8,2024-08-01 09:16:00,3,11,2,8월 2주
2024-08-12 00:54:00,Truck_1,37.0312478,126.955613,36.8895433,126.6455811,162,Delivered,21.51893941,66.87024333,Smooth,14.40378687,164,3,No Delay,61.6,0,Partly Cloudy,Highway,2.309066623,2024-08-12 00:54:00,2024-08-12 07:20:25.363273200,2024-08-12 07:20:25.363273200,2024,8,2024-08-01 09:16:00,3,12,3,8월 3주
2024-08-12 10:11:00,Truck_4,37.0312478,126.955613,35.6494541,128.4266993,240,Delivered,19.82504984,46.27178121,Moderate,23.72108711,272,8,No Delay,72.3,0,Partly Cloudy,Highway,2.179898663,2024-08-12 10:11:00,2024-08-12 17:33:19.591359600,2024-08-12 17:33:19.591359600,2024,8,2024-08-01 09:16:00,3,12,3,8월 3주
2024-08-13 01:42:00,Truck_7,37.0312478,126.955613,35.5408333,129.381896,338,Delivered,29.36901182,48.99826209,Smooth,17.65758292,458,9,No Delay,76.7,0,Partly Cloudy,Highway,2.207407014,2024-08-13 01:42:00,2024-08-13 07:27:56.729851200,2024-08-13 07:27:56.729851200,2024,8,2024-08-01 09:16:00,3,13,3,8월 3주
2024-08-14 03:59:00,Truck_9,37.0312478,126.955613,36.8895433,126.6455811,247,Delayed,19.87942701,68.40268734,Accident,53.76115615,115,10,High Humidity,61.6,1,Rainy,Highway,1.78805895,2024-08-14 03:59:00,2024-08-14 14:21:34.016214000,2024-08-14 15:21:34.016214000,2024,8,2024-08-01 09:16:00,3,14,3,8월 3주
2024-08-14 11:03:00,Truck_6,37.0312478,126.955613,37.4378313,126.8880536,293,Delivered,23.08641829,44.3930877,Smooth,18.52388244,168,4,No Delay,67.2,0,Clear,Highway,1.512886067,2024-08-14 11:03:00,2024-08-14 15:54:08.597678400,2024-08-14 15:54:08.597678400,2024,8,2024-08-01 09:16:00,3,14,3,8월 3주
2024-08-14 18:56:00,Truck_9,37.0312478,126.955613,36.7489946,126.5162579,264,Delivered,29.26159062,48.7438274,Smooth,1.976820546,213,10,No Delay,85.5,0,Clear,Highway,1.593828718,2024-08-14 18:56:00,2024-08-14 23:07:51.655396560,2024-08-14 23:07:51.655396560,2024,8,2024-08-01 09:16:00,3,14,3,8월 3주
2024-08-14 19:26:00,Truck_4,37.0312478,126.955613,36.9103285,127.5534331,145,Delivered,26.38507924,43.00736691,Smooth,10.53731497,230,4,No Delay,85.3,0,Clear,Urban,2.381781306,2024-08-14 19:26:00,2024-08-14 23:29:13.433389200,2024-08-14 23:29:13.433389200,2024,8,2024-08-01 09:16:00,3,14,3,8월 3주
2024-08-14 21:28:00,Truck_2,37.0312478,126.955613,35.2051378,128.6846279,481,Delivered,25.85959583,45.63761142,Moderate,17.27355633,143,8,No Delay,71.4,0,Clear,Rural,2.035979292,2024-08-14 21:28:00,2024-08-15 02:11:38.480278800,2024-08-15 02:11:38.480278800,2024,8,2024-08-01 09:16:00,3,14,3,8월 3주
2024-08-15 05:45:00,Truck_5,37.0312478,126.955613,36.0025594,129.4174365,126,Delivered,22.44388129,51.93053243,Moderate,0.694403157,201,9,No Delay,84.1,0,Clear,Urban,1.881850746,2024-08-15 05:45:00,2024-08-15 09:49:09.985136520,2024-08-15 09:49:09.985136520,2024,8,2024-08-01 09:16:00,3,15,3,8월 3주
2024-08-15 08:04:00,Truck_1,37.0312478,126.955613,36.7489946,126.5162579,428,Delivered,25.15231948,48.35105445,Smooth,9.265418243,111,6,No Delay,81.1,0,Partly Cloudy,Urban,1.848841256,2024-08-15 08:04:00,2024-08-15 10:59:35.550567480,2024-08-15 10:59:35.550567480,2024,8,2024-08-01 09:16:00,3,15,3,8월 3주
2024-08-16 05:55:00,Truck_7,37.0312478,126.955613,35.2001808,126.8073075,155,Delivered,20.38073288,43.0293432,Moderate,15.98057042,398,6,No Delay,63.8,0,Clear,Highway,2.351227277,2024-08-16 05:55:00,2024-08-16 11:30:53.005351200,2024-08-16 11:30:53.005351200,2024,8,2024-08-01 09:16:00,3,16,3,8월 3주
2024-08-16 10:45:00,Truck_4,37.0312478,126.955613,36.906734,127.4805695,334,Delivered,17.13205686,59.78532306,Smooth,0.372767814,381,6,No Delay,73.8,0,Partly Cloudy,Rural,1.355283549,2024-08-16 10:45:00,2024-08-16 14:47:14.196413040,2024-08-16 14:47:14.196413040,2024,8,2024-08-01 09:16:00,3,16,3,8월 3주
